,product,monsternummer,aanduiding,datum,land,locatie,analyse,gehalte,mrl,verwerkingsfactor,resultaat
938,avocados,86800772,Avocado,1‐7‐2024,Peru,ORKIDE EXOTICS B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
939,avocados,86802252,HASS Avocado,19‐1‐2024,Colombia,QUALITY PRODUCE INTERNATIONAL (QPI),prochloraz (som),0.021,7.0,,CONFORM
940,avocados,86802252,HASS Avocado,19‐1‐2024,Colombia,QUALITY PRODUCE INTERNATIONAL (QPI),thiabendazool,0.84,20.0,,CONFORM
941,avocados,86802252,HASS Avocado,19‐1‐2024,Colombia,QUALITY PRODUCE INTERNATIONAL (QPI),Overige bestrijdingsmiddelen,,,,CONFORM
942,avocados,86802317,Avocado,19‐1‐2024,Guatemala,NEW GREEN B.V.,cyhalothrin‐lambda,0.0078,0.01,,CONFORM
943,avocados,86802317,Avocado,19‐1‐2024,Guatemala,NEW GREEN B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
944,avocados,86803372,Avocado's,14‐2‐2024,Israël,ALDI ZOETERMEER B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
945,avocados,86803909,avocado eetrijp,4‐3‐2024,Colombia,VOMAR (DC),captan (som),0.013,0.03,,CONFORM
946,avocados,86803909,avocado eetrijp,4‐3‐2024,Colombia,VOMAR (DC),Overige bestrijdingsmiddelen,,,,CONFORM
947,avocados,86808919,avocades,30‐9‐2024,Landcode onbekend,DE GOUDEN MANDARIJN B.V.,thiabendazool,0.66,20.0,,CONFORM
948,avocados,86808919,avocades,30‐9‐2024,Landcode onbekend,DE GOUDEN MANDARIJN B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
949,avocados,86809427,avocados,27‐5‐2024,Kenia,UDEA B.V. (HOOFDKANTOOR),Overige bestrijdingsmiddelen,,,,CONFORM
950,avocados,86815656,avocado,13‐5‐2024,Spanje,RUSTENBURG GROOTHANDEL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
951,avocados,86823543,Avocado,3‐6‐2024,Kenia,BOON FOOD GROUP BV,thiabendazool,0.0058,20.0,,CONFORM
952,avocados,86823543,Avocado,3‐6‐2024,Kenia,BOON FOOD GROUP BV,Overige bestrijdingsmiddelen,,,,CONFORM
953,avocados,86823756,Avocado,14‐6‐2024,Zuid Afrika,AGF SIERE B.V.,prochloraz (som),0.028,7.0,,CONFORM
954,avocados,86823756,Avocado,14‐6‐2024,Zuid Afrika,AGF SIERE B.V.,thiabendazool,0.037,20.0,,CONFORM
955,avocados,86823756,Avocado,14‐6‐2024,Zuid Afrika,AGF SIERE B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
956,avocados,86832712,avocados,28‐10‐2024,Tanzania,EOSTA B.V.,chloorpyrifos‐ethyl,0.01,0.01,,CONFORM
957,avocados,86832712,avocados,28‐10‐2024,Tanzania,EOSTA B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
958,avocados,86832747,avocades,28‐10‐2024,Chili,COMBILO B.V.,thiabendazool,0.39,20.0,,CONFORM
959,avocados,86832747,avocades,28‐10‐2024,Chili,COMBILO B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
960,avocados,86844044,Avocado,28‐10‐2024,Oeganda,BUTT INTERNATIONAL IMPORT & EXPORT,Overige bestrijdingsmiddelen,,,,CONFORM
961,avocados,86844192,Avocado,4‐11‐2024,Peru,JUNIOR FRUIT B.V.,thiabendazool,0.046,20.0,,CONFORM
962,avocados,86844192,Avocado,4‐11‐2024,Peru,JUNIOR FRUIT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
963,avocados,86845644,Avocado,19‐11‐2024,Chili,VAN GEEST INTERNATIONAL B.V.,thiabendazool,0.02,20.0,,CONFORM
964,avocados,86845644,Avocado,19‐11‐2024,Chili,VAN GEEST INTERNATIONAL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
965,avocados,86846136,Avocado,23‐10‐2024,Chili,LIDL,thiabendazool,0.87,20.0,,CONFORM
966,avocados,86846136,Avocado,23‐10‐2024,Chili,LIDL,Overige bestrijdingsmiddelen,,,,CONFORM
967,avocados,86847884,Avocado,19‐8‐2024,Peru,DETAILRESULT LOGISTIEK,fludioxonil,0.0063,1.5,,CONFORM
968,avocados,86847884,Avocado,19‐8‐2024,Peru,DETAILRESULT LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
969,avocados,86849674,Avocados,26‐8‐2024,Peru,THE GREENERY B.V.,fenylfenol‐2,0.013,0.01,,NIET CONFORM*
970,avocados,86849674,Avocados,26‐8‐2024,Peru,THE GREENERY B.V.,imazalil,0.0075,0.01,,CONFORM
971,avocados,86849674,Avocados,26‐8‐2024,Peru,THE GREENERY B.V.,thiabendazool,0.96,20.0,,CONFORM
972,avocados,86849674,Avocados,26‐8‐2024,Peru,THE GREENERY B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
973,avocados,86849828,Avocado,26‐8‐2024,Israël,THE GREENERY B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
974,avocados,86850532,Avocat,16‐10‐2024,Marokko,FIRMA VEENVLIET,Overige bestrijdingsmiddelen,,,,CONFORM
975,avocados,86850753,Avocado,10‐10‐2024,Peru,LIDL,Overige bestrijdingsmiddelen,,,,CONFORM
976,avocados,86850869,Avocado,16‐10‐2024,Colombia,FRUCO B.V.,thiabendazool,1.2,20.0,,CONFORM
977,avocados,86850869,Avocado,16‐10‐2024,Colombia,FRUCO B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
978,avocados,86869233,avocades,17‐6‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,prochloraz (som),1.1,7.0,,CONFORM
979,avocados,86869233,avocades,17‐6‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,Overige bestrijdingsmiddelen,,,,CONFORM
980,avocados,86955423,Avocado,23‐1‐2024,Marokko,FRESH2YOU B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
981,avocados,86956268,Avocado hass,8‐3‐2024,Colombia,DE GROOT FRUIT & VEGETABLES B.V.,cyhalothrin‐lambda,0.0096,0.01,,CONFORM
982,avocados,86956268,Avocado hass,8‐3‐2024,Colombia,DE GROOT FRUIT & VEGETABLES B.V.,thiabendazool,0.047,20.0,,CONFORM
983,avocados,86956268,Avocado hass,8‐3‐2024,Colombia,DE GROOT FRUIT & VEGETABLES B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
984,avocados,86960508,avocado's,17‐9‐2024,Peru,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
985,avocados,86975149,Avocado,26‐11‐2024,Chili,AGF SIERE B.V.,thiabendazool,1.3,20.0,,CONFORM
986,avocados,86975149,Avocado,26‐11‐2024,Chili,AGF SIERE B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
987,avocados,99439521,"Avocado eetrijp, Variëteit: Hass",18‐6‐2024,Peru,O. SMEDING EN ZOON B.V.,thiabendazool,0.084,20.0,,CONFORM
988,avocados,99439521,"Avocado eetrijp, Variëteit: Hass",18‐6‐2024,Peru,O. SMEDING EN ZOON B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
989,baby‐en kleutervoeding,86758245,BIO Groentenpuree met kip 8+ mnd,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
990,baby‐en kleutervoeding,86758253,BIO Groentenpuree met kip 8+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
991,baby‐en kleutervoeding,86758296,BIO Tajine met kip 12+ mnd,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
992,baby‐en kleutervoeding,86758318,BIO Tajine met kip 12+ mnd,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
993,baby‐en kleutervoeding,86758342,BIO Kumpir met rundvlees 12+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
994,baby‐en kleutervoeding,86758369,BIO Kumpir met rundvlees 12+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
995,baby‐en kleutervoeding,86758393,Biomenu pompoen 4+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
996,baby‐en kleutervoeding,86758407,Biomenu pompoen 4+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
997,baby‐en kleutervoeding,86758431,Biomenu rijstschotel met kip 8+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
998,baby‐en kleutervoeding,86758458,Biomenu rijstschotel met kip 8+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
999,baby‐en kleutervoeding,86758482,Bloemkool Aardappel Ei 12+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,BACs (som),0.0015,0.01,,CONFORM
1000,baby‐en kleutervoeding,86758482,Bloemkool Aardappel Ei 12+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
1001,baby‐en kleutervoeding,86758504,Bloemkool Aardappel Ei 12+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
1002,baby‐en kleutervoeding,86758547,Risotto Doperwten Kalkoen 18+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
1003,baby‐en kleutervoeding,86758555,Risotto Doperwten Kalkoen 18+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
1004,baby‐en kleutervoeding,86758598,Stoofschotel met kikkererwten en tomaat 8+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
1005,baby‐en kleutervoeding,86758601,Stoofschotel met kikkererwten en tomaat 8+ maanden,27‐3‐2024,Landcode onbekend,DIRK VAN DEN BROEK HOOFDKANTOOR,Overige bestrijdingsmiddelen,,,,CONFORM
1006,baby‐en kleutervoeding,86804867,"Bonbebe wortel,pastinaak,aardappel,kalkoen bio",9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1007,baby‐en kleutervoeding,86804875,"Bonbebe wortel,pastinaak,aardappel,kalkoen bio",9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,BACs (som),0.0011,0.01,,CONFORM
1008,baby‐en kleutervoeding,86804875,"Bonbebe wortel,pastinaak,aardappel,kalkoen bio",9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1009,baby‐en kleutervoeding,86866889,runderstoof,26‐3‐2024,Letland,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1010,baby‐en kleutervoeding,86866897,runderstoof,26‐3‐2024,Letland,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1011,baby‐en kleutervoeding,86866935,stamppotje met groenten,26‐3‐2024,Letland,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1012,baby‐en kleutervoeding,86866943,stamppotje met groenten,26‐3‐2024,Letland,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1013,baby‐en kleutervoeding,86866986,doperwten broccoli,26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1014,baby‐en kleutervoeding,86866994,doperwten broccoli,26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1015,baby‐en kleutervoeding,86867036,Kokoscurry met bloemkool,26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1016,baby‐en kleutervoeding,86867044,Kokoscurry met bloemkool,26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1017,baby‐en kleutervoeding,86867095,"pompoen,kip,pasta",26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1018,baby‐en kleutervoeding,86867125,"Spinazie,kip,aardappel",26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1019,baby‐en kleutervoeding,86867133,"Spinazie,kip,aardappel",26‐3‐2024,Polen,PLUS RETAIL B.V.,BACs (som),0.0008,0.01,,CONFORM
1020,baby‐en kleutervoeding,86867133,"Spinazie,kip,aardappel",26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1021,baby‐en kleutervoeding,86867176,"Olvarit 8M+ Appel,Banaan,Peer",26‐3‐2024,Polen,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1022,baby‐en kleutervoeding,86867184,"Olvarit 8M+ Appel,Banaan,Peer",26‐3‐2024,Polen,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1023,baby‐en kleutervoeding,86867214,AH Bio Bloemkool Groentehapje 4M+,26‐3‐2024,Duitsland,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1024,baby‐en kleutervoeding,86867222,AH Bio Bloemkool Groentehapje 4M+,26‐3‐2024,Duitsland,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1025,baby‐en kleutervoeding,86868008,"pompoen,kip,pasta",26‐3‐2024,Polen,PLUS RETAIL B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1026,baby‐en kleutervoeding,86996545,"Bonbebe pompoen,rijst,kip biologisch",26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1027,baby‐en kleutervoeding,86996553,"Bonbebe pompoen,rijst,kip biologisch",26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1028,baby‐en kleutervoeding,86996596,"Bonbebe wortel,doperwten,aardappel,rundvlees biologisch",26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1029,baby‐en kleutervoeding,86996618,"Bonbebe wortel,doperwten,aardappel,rundvlees biologisch",26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1030,baby‐en kleutervoeding,86996642,"olvarit broccoli,kalkoen,aardappel",26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1031,baby‐en kleutervoeding,86996669,"olvarit broccoli,kalkoen,aardappel",26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1032,baby‐en kleutervoeding,86996693,olvarit vegatarische bloemkoolschotel,26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1033,baby‐en kleutervoeding,86996707,olvarit vegatarische bloemkoolschotel,26‐3‐2024,Landcode onbekend,DC COOP,Overige bestrijdingsmiddelen,,,,CONFORM
1034,baby‐en kleutervoeding,86997053,"Olvarit tomaat,ham,macaroni",9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1035,baby‐en kleutervoeding,86997061,"Olvarit tomaat,ham,macaroni",9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1036,baby‐en kleutervoeding,86997118,"Olvarit tomaat,witvis,pasta",9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1037,baby‐en kleutervoeding,86997126,"Olvarit tomaat,witvis,pasta",9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1038,baby‐en kleutervoeding,86997169,Bonbebe turkey spinach bio,9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1039,baby‐en kleutervoeding,86997177,Bonbebe turkey spinach bio,9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,chloraat,0.01,0.01,,CONFORM
1040,baby‐en kleutervoeding,86997177,Bonbebe turkey spinach bio,9‐4‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1041,babymais,86781905,Baby corn,4‐9‐2024,Thailand,HOOGSTEDER GROENTEN EN FRUIT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1042,babyvoeding op basis van granen,86831457,nestle pyamapapje banaan,15‐10‐2024,Nederland,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1043,babyvoeding op basis van granen,86831538,organic farmanimatbisquits Bio 12M,15‐10‐2024,Nederland,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1044,babyvoeding op basis van granen,86842343,Olvarit Multigranen & Maisvlokken,15‐10‐2024,Nederland,D‐LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
1045,babyvoeding op basis van granen,86842564,Olvarit Fijne Granen,15‐10‐2024,Nederland,D‐LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
1046,babyvoeding op basis van granen,86842653,Nestle Baby cereals Multifruit,15‐10‐2024,Landcode onbekend,D‐LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
1047,babyvoeding op basis van granen,86842661,Nestle PyjamaPapje Banaan,15‐10‐2024,Landcode onbekend,D‐LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
1048,babyvoeding op basis van granen,86842823,Nestle PyjamaPapje Aardbei,15‐10‐2024,Landcode onbekend,D‐LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
1049,babyvoeding op basis van granen,86842912,Nestle PyjamaPapje Vanillesmaak,15‐10‐2024,Landcode onbekend,D‐LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
1050,babyvoeding op basis van granen,86843072,Nestle baby cereals Biscuit,15‐10‐2024,Landcode onbekend,D‐LOGISTIEK,Overige bestrijdingsmiddelen,,,,CONFORM
1051,babyvoeding op basis van granen,86895269,Organix Goodles Farm animal Bisquits bio 12 months,7‐10‐2024,Nederland,A.S. WATSON (HEALTH & BEAUTY CONTINENTAL EUROPE) B,Overige bestrijdingsmiddelen,,,,CONFORM
1052,babyvoeding op basis van granen,86895331,Kruidvat meergranen 12+ months Bio,7‐10‐2024,Nederland,A.S. WATSON (HEALTH & BEAUTY CONTINENTAL EUROPE) B,Overige bestrijdingsmiddelen,,,,CONFORM
1053,babyvoeding op basis van granen,86895439,Kruidvat Lichte Granen Pap 6+ months,7‐10‐2024,Nederland,A.S. WATSON (HEALTH & BEAUTY CONTINENTAL EUROPE) B,Overige bestrijdingsmiddelen,,,,CONFORM
1054,babyvoeding op basis van granen,86896117,Organix 6+Months Melty Baby Biscuits Bio,7‐10‐2024,Nederland,A.S. WATSON (HEALTH & BEAUTY CONTINENTAL EUROPE) B,Overige bestrijdingsmiddelen,,,,CONFORM
1055,babyvoeding op basis van granen,86896192,Baby Koekjes Biscuits,7‐10‐2024,Nederland,A.S. WATSON (HEALTH & BEAUTY CONTINENTAL EUROPE) B,Overige bestrijdingsmiddelen,,,,CONFORM
1056,babyvoeding op basis van granen,86961342,multigranen & maisvlokken. 15+ maanden,9‐10‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1057,babyvoeding op basis van granen,86961423,fijne granen. 6+ maanden,9‐10‐2024,Landcode onbekend,POIESZ SUPERMARKTEN SNEEK B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1058,babyvoeding op basis van granen,86997886,babypap 3 granen bio,8‐10‐2024,Landcode onbekend,ODIN DE NIEUWE BAND B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1059,babyvoeding op basis van granen,86997967,babypap spelt bio,8‐10‐2024,Landcode onbekend,ODIN DE NIEUWE BAND B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1060,babyvoeding op basis van granen,86998033,babypap gierst bio,8‐10‐2024,Landcode onbekend,ODIN DE NIEUWE BAND B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1061,babyvoeding op basis van granen,86998114,babypap muesli bio,8‐10‐2024,Landcode onbekend,ODIN DE NIEUWE BAND B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1062,babyvoeding op basis van granen,86998203,babypap havervlokken bio,8‐10‐2024,Landcode onbekend,ODIN DE NIEUWE BAND B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1063,bakbananen,86798204,BAKBANANEN,15‐4‐2024,Equador,BAKKER CENTRALE INKOOP,azoxystrobin,0.027,2.0,,CONFORM
1064,bakbananen,86798204,BAKBANANEN,15‐4‐2024,Equador,BAKKER CENTRALE INKOOP,thiabendazool,0.21,6.0,,CONFORM
1065,bakbananen,86798204,BAKBANANEN,15‐4‐2024,Equador,BAKKER CENTRALE INKOOP,Overige bestrijdingsmiddelen,,,,CONFORM
1066,bakbananen,86960583,bakbananen,17‐9‐2024,Equador,DISTRIBUTIECENTRUM ALBERT HEIJN,azoxystrobin,0.17,2.0,,CONFORM
1067,bakbananen,86960583,bakbananen,17‐9‐2024,Equador,DISTRIBUTIECENTRUM ALBERT HEIJN,chloorpyrifos‐ethyl,0.031,0.01,,NIET CONFORM
1068,bakbananen,86960583,bakbananen,17‐9‐2024,Equador,DISTRIBUTIECENTRUM ALBERT HEIJN,thiabendazool,0.4,6.0,,CONFORM
1069,bakbananen,86960583,bakbananen,17‐9‐2024,Equador,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1070,bakbananen,86998688,bakbananen,16‐10‐2024,Oeganda,ASIA EXPRESS FOOD B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1071,bakbananen,99396865,Gele bakbanaan,22‐8‐2024,Landcode onbekend,AMAZING ORIENTAL,azoxystrobin,0.17,2.0,,CONFORM
1072,bakbananen,99396865,Gele bakbanaan,22‐8‐2024,Landcode onbekend,AMAZING ORIENTAL,bifenthrin,0.0069,0.1,,CONFORM
1073,bakbananen,99396865,Gele bakbanaan,22‐8‐2024,Landcode onbekend,AMAZING ORIENTAL,koper,0.74,20.0,,CONFORM
1074,bakbananen,99396865,Gele bakbanaan,22‐8‐2024,Landcode onbekend,AMAZING ORIENTAL,pyriproxyfen,0.073,0.7,,CONFORM
1075,bakbananen,99396865,Gele bakbanaan,22‐8‐2024,Landcode onbekend,AMAZING ORIENTAL,Overige bestrijdingsmiddelen,,,,CONFORM
1076,bananen,86757958,Biologische bananen,20‐3‐2024,Equador,O. SMEDING EN ZOON B.V.,spinosad,0.039,2.0,,CONFORM
1077,bananen,86757958,Biologische bananen,20‐3‐2024,Equador,O. SMEDING EN ZOON B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1078,bananen,86809575,bananen,29‐5‐2024,Costa Rica,DISTRIBUTIECENTRUM ALBERT HEIJN,azoxystrobin,0.47,2.0,,CONFORM
1079,bananen,86809575,bananen,29‐5‐2024,Costa Rica,DISTRIBUTIECENTRUM ALBERT HEIJN,bifenthrin,0.017,0.1,,CONFORM
1080,bananen,86809575,bananen,29‐5‐2024,Costa Rica,DISTRIBUTIECENTRUM ALBERT HEIJN,fenpropimorf,0.0059,0.6,,CONFORM
1081,bananen,86809575,bananen,29‐5‐2024,Costa Rica,DISTRIBUTIECENTRUM ALBERT HEIJN,pyriproxyfen,0.12,0.7,,CONFORM
1082,bananen,86809575,bananen,29‐5‐2024,Costa Rica,DISTRIBUTIECENTRUM ALBERT HEIJN,thiabendazool,0.56,6.0,,CONFORM
1083,bananen,86809575,bananen,29‐5‐2024,Costa Rica,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
1084,bananen,86811243,bananen,6‐3‐2024,Dominicaanse Republiek,UDEA B.V. (HOOFDKANTOOR),Overige bestrijdingsmiddelen,,,,CONFORM
1085,bananen,86896397,fair trade junior bananas,8‐10‐2024,Ghana,ALDI DISTRIBUTIECENTRUM,azoxystrobin,0.028,2.0,,CONFORM
1086,bananen,86896397,fair trade junior bananas,8‐10‐2024,Ghana,ALDI DISTRIBUTIECENTRUM,boscalid,0.04,0.6,,CONFORM
1087,bananen,86896397,fair trade junior bananas,8‐10‐2024,Ghana,ALDI DISTRIBUTIECENTRUM,myclobutanil,0.031,3.0,,CONFORM
1088,bananen,86896397,fair trade junior bananas,8‐10‐2024,Ghana,ALDI DISTRIBUTIECENTRUM,Overige bestrijdingsmiddelen,,,,CONFORM
1089,bananen,86924048,IP IQF Bananenschijf,25‐3‐2024,Equador,VAN ES FOODS INTERNATIONAL,captan (som),0.035,0.03,,NIET CONFORM*
1090,bananen,86924048,IP IQF Bananenschijf,25‐3‐2024,Equador,VAN ES FOODS INTERNATIONAL,Overige bestrijdingsmiddelen,,,,CONFORM
1091,bananen,86997622,bananen bio+,30‐9‐2024,Equador,O. SMEDING EN ZOON B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
1092,bananen,99181524,Banaan,29‐8‐2024,Landcode onbekend,EKOPLAZA (KRUISSTRAAT),koper,0.75,20.0,,CONFORM
1093,bananen,99181524,Banaan,29‐8‐2024,Landcode onbekend,EKOPLAZA (KRUISSTRAAT),spinosad,0.0053,2.0,,CONFORM
1094,bananen,99181524,Banaan,29‐8‐2024,Landcode onbekend,EKOPLAZA (KRUISSTRAAT),Overige bestrijdingsmiddelen,,,,CONFORM
1095,bananen,99389265,bananen,9‐1‐2024,Costa Rica,ALBERT HEIJN XL,azoxystrobin,0.21,2.0,,CONFORM
1096,bananen,99389265,bananen,9‐1‐2024,Costa Rica,ALBERT HEIJN XL,bifenthrin,0.046,0.1,,CONFORM
1097,bananen,99389265,bananen,9‐1‐2024,Costa Rica,ALBERT HEIJN XL,bromide,3.9,50.0,,CONFORM
1098,bananen,99389265,bananen,9‐1‐2024,Costa Rica,ALBERT HEIJN XL,koper,0.84,20.0,,CONFORM
1099,bananen,99389265,bananen,9‐1‐2024,Costa Rica,ALBERT HEIJN XL,pyriproxyfen,0.31,0.7,,CONFORM
1100,bananen,99389265,bananen,9‐1‐2024,Costa Rica,ALBERT HEIJN XL,thiabendazool,0.29,6.0,,CONFORM
1101,bananen,99389265,bananen,9‐1‐2024,Costa Rica,ALBERT HEIJN XL,Overige bestrijdingsmiddelen,,,,CONFORM
